Date,Category,Region,Product,Sales,Quantity,Discount,Profit,Customer_Satisfaction,Return_Rate
2020-04-27 03:00:00,A,South,Product_4,676.55,19,0.42,280.5,3,0.197
2020-04-27 04:00:00,D,East,Product_1,699.94,15,0.19,382.52,5,0.078
2020-04-27 05:00:00,A,West,Product_4,246.43,33,0.3,-85.79,2,0.004
2020-04-27 06:00:00,B,East,Product_1,608.58,17,0.26,196.75,5,0.1
2020-04-27 07:00:00,A,North,Product_4,794.46,36,0.24,-85.95,5,0.077
2020-04-27 08:00:00,A,East,Product_4,549.01,20,0.14,328.78,1,0.013
2020-04-27 09:00:00,A,West,Product_4,110.89,9,0.35,-0.75,1,0.175
2020-04-27 10:00:00,B,North,Product_3,108.13,38,0.26,-11.83,1,0.124
2020-04-27 11:00:00,B,West,Product_3,421.33,3,0.04,338.86,2,0.031
2020-04-27 12:00:00,B,North,Product_1,933.57,2,0.0,389.41,3,0.185
2020-04-27 13:00:00,D,North,Product_3,305.81,18,0.01,40.34,2,0.115
2020-04-27 14:00:00,C,North,Product_2,670.93,23,0.04,150.77,3,0.138
2020-04-27 15:00:00,A,East,Product_1,299.87,19,0.19,285.42,2,0.117
2020-04-27 16:00:00,C,East,Product_4,389.5,7,0.15,321.62,5,0.196
2020-04-27 17:00:00,A,North,Product_3,863.24,35,0.08,339.08,5,0.178
2020-04-27 18:00:00,A,South,Product_2,755.98,20,0.26,73.27,3,0.003
2020-04-27 19:00:00,A,North,Product_1,185.86,20,0.49,175.44,3,0.003
2020-04-27 20:00:00,B,West,Product_4,485.83,19,0.08,-123.32,3,0.098
2020-04-27 21:00:00,D,West,Product_1,126.25,41,0.13,463.99,4,0.063
2020-04-27 22:00:00,B,South,Product_1,532.8,16,0.23,290.99,1,0.108
2020-04-27 23:00:00,A,East,Product_3,696.19,38,0.32,62.89,4,0.068
2020-04-28 00:00:00,C,North,Product_2,206.65,21,0.3,72.73,4,0.176
2020-04-28 01:00:00,A,West,Product_1,360.0,29,0.26,-136.66,5,0.034
2020-04-28 02:00:00,A,North,Product_2,458.05,44,0.37,119.85,5,0.011
2020-04-28 03:00:00,D,North,Product_4,927.58,38,0.42,271.12,3,0.069
2020-04-28 04:00:00,A,North,Product_1,993.93,45,0.5,466.79,5,0.028
2020-04-28 05:00:00,B,West,Product_3,140.42,24,0.23,253.31,3,0.118
2020-04-28 06:00:00,D,West,Product_3,784.91,37,0.5,255.5,4,0.094
2020-04-28 07:00:00,D,North,Product_4,434.55,29,0.37,350.49,1,0.142
2020-04-28 08:00:00,D,East,Product_3,453.21,31,0.33,156.86,5,0.015
2020-04-28 09:00:00,A,North,Product_1,778.84,45,0.32,-177.5,4,0.151
2020-04-28 10:00:00,D,West,Product_2,926.58,39,0.46,422.9,3,0.055
2020-04-28 11:00:00,D,South,Product_3,955.84,12,0.47,81.73,5,0.134
2020-04-28 12:00:00,B,South,Product_3,619.41,30,0.09,489.27,1,0.058
2020-04-28 13:00:00,C,North,Product_3,421.41,4,0.25,84.46,5,0.167
2020-04-28 14:00:00,B,West,Product_4,808.79,30,0.47,267.83,3,0.167
2020-04-28 15:00:00,B,West,Product_4,325.9,5,0.19,121.91,4,0.061
2020-04-28 16:00:00,C,South,Product_3,607.67,16,0.12,-37.31,4,0.182
2020-04-28 17:00:00,C,South,Product_3,422.72,27,0.05,451.54,1,0.064
2020-04-28 18:00:00,D,North,Product_1,690.97,4,0.3,239.03,1,0.179
2020-04-28 19:00:00,B,North,Product_2,316.36,8,0.35,115.37,4,0.039
2020-04-28 20:00:00,A,East,Product_4,272.43,48,0.1,-99.08,2,0.058
2020-04-28 21:00:00,B,South,Product_1,926.42,8,0.34,499.37,4,0.177
2020-04-28 22:00:00,C,South,Product_2,191.62,17,0.45,426.6,3,0.016
2020-04-28 23:00:00,D,South,Product_1,555.36,46,0.12,95.95,5,0.14
2020-04-29 00:00:00,D,South,Product_4,298.77,44,0.06,-79.98,2,0.136
2020-04-29 01:00:00,D,South,Product_2,135.04,3,0.42,-179.22,4,0.194
2020-04-29 02:00:00,A,South,Product_4,132.42,27,0.46,-93.72,5,0.194
2020-04-29 03:00:00,A,South,Product_2,257.7,34,0.11,174.1,1,0.096
2020-04-29 04:00:00,C,South,Product_1,880.09,45,0.36,371.05,4,0.132
2020-04-29 05:00:00,D,East,Product_2,354.23,21,0.3,54.47,2,0.031
2020-04-29 06:00:00,B,North,Product_3,955.41,43,0.12,103.79,3,0.045
2020-04-29 07:00:00,D,East,Product_3,623.46,24,0.41,131.29,5,0.112
2020-04-29 08:00:00,B,West,Product_1,492.95,44,0.24,-187.7,5,0.048
2020-04-29 09:00:00,B,East,Product_2,622.08,41,0.35,-76.07,4,0.043
2020-04-29 10:00:00,A,South,Product_2,565.03,29,0.15,150.64,3,0.005
2020-04-29 11:00:00,D,South,Product_3,782.9,39,0.41,-4.42,3,0.015
2020-04-29 12:00:00,C,East,Product_3,354.25,6,0.13,166.33,1,0.142
2020-04-29 13:00:00,D,East,Product_2,417.75,14,0.18,-124.33,4,0.003
2020-04-29 14:00:00,D,North,Product_2,904.68,14,0.2,361.97,5,0.179
2020-04-29 15:00:00,C,North,Product_2,951.81,37,0.1,348.62,1,0.016
2020-04-29 16:00:00,C,East,Product_3,903.3,24,0.44,268.9,5,0.031
2020-04-29 17:00:00,D,North,Product_1,477.5,13,0.06,172.01,1,0.068
2020-04-29 18:00:00,C,North,Product_2,802.33,1,0.28,72.92,4,0.145
2020-04-29 19:00:00,B,East,Product_3,528.7,12,0.41,277.86,1,0.14
2020-04-29 20:00:00,A,West,Product_3,547.79,42,0.29,347.27,1,0.049
2020-04-29 21:00:00,C,North,Product_3,284.21,24,0.16,366.01,3,0.065
2020-04-29 22:00:00,B,South,Product_4,632.02,37,0.39,43.31,3,0.164
2020-04-29 23:00:00,A,East,Product_1,267.52,20,0.25,-64.24,5,0.099
2020-04-30 00:00:00,C,North,Product_1,398.41,6,0.08,39.28,3,0.092
2020-04-30 01:00:00,A,North,Product_4,869.53,12,0.16,-194.59,4,0.127
2020-04-30 02:00:00,D,South,Product_2,286.37,21,0.3,96.26,4,0.091
2020-04-30 03:00:00,C,East,Product_4,164.04,3,0.33,-8.56,1,0.087
2020-04-30 04:00:00,B,North,Product_3,162.11,27,0.27,353.03,5,0.16
2020-04-30 05:00:00,B,East,Product_2,946.71,46,0.14,272.37,4,0.186
2020-04-30 06:00:00,A,South,Product_3,556.23,36,0.3,-181.81,1,0.11
2020-04-30 07:00:00,B,East,Product_1,468.47,17,0.17,-99.0,5,0.058
2020-04-30 08:00:00,B,West,Product_3,829.79,49,0.11,179.53,4,0.19
2020-04-30 09:00:00,C,South,Product_2,852.24,46,0.47,232.67,2,0.14
2020-04-30 10:00:00,A,South,Product_4,398.97,15,0.16,338.22,1,0.131
2020-04-30 11:00:00,B,South,Product_2,724.26,39,0.17,477.8,4,0.121
2020-04-30 12:00:00,D,North,Product_2,794.01,4,0.45,291.34,2,0.148
2020-04-30 13:00:00,C,West,Product_4,689.19,17,0.07,181.43,1,0.155
2020-04-30 14:00:00,B,East,Product_1,236.44,38,0.29,90.1,4,0.158
2020-04-30 15:00:00,B,North,Product_2,888.29,11,0.39,316.74,1,0.195
2020-04-30 16:00:00,B,East,Product_2,585.19,12,0.14,454.33,3,0.082
2020-04-30 17:00:00,C,West,Product_1,354.23,47,0.42,96.04,2,0.049
2020-04-30 18:00:00,C,North,Product_4,482.71,32,0.38,209.24,5,0.079
2020-04-30 19:00:00,A,West,Product_3,133.81,27,0.24,-55.08,5,0.153
2020-04-30 20:00:00,C,South,Product_1,215.08,44,0.06,400.23,1,0.108
2020-04-30 21:00:00,B,North,Product_2,788.99,43,0.49,299.47,1,0.173
2020-04-30 22:00:00,B,South,Product_1,100.01,27,0.31,48.3,3,0.047
2020-04-30 23:00:00,D,North,Product_1,474.91,49,0.26,411.83,2,0.147
2020-05-01 00:00:00,C,North,Product_4,570.26,40,0.44,479.59,1,0.05
2020-05-01 01:00:00,B,North,Product_1,149.17,44,0.21,1.96,5,0.16
2020-05-01 02:00:00,D,East,Product_4,975.77,29,0.28,-69.36,2,0.088
2020-05-01 03:00:00,A,North,Product_4,303.51,9,0.43,382.32,2,0.198
2020-05-01 04:00:00,A,East,Product_2,373.78,43,0.2,207.7,3,0.134
2020-05-01 05:00:00,A,East,Product_3,373.55,3,0.39,419.06,1,0.148
2020-05-01 06:00:00,B,South,Product_3,307.37,39,0.13,43.26,2,0.009
2020-05-01 07:00:00,B,East,Product_2,101.33,29,0.35,206.88,3,0.141
2020-05-01 08:00:00,A,North,Product_2,756.41,21,0.26,204.05,5,0.084
2020-05-01 09:00:00,D,East,Product_3,970.16,35,0.08,-68.24,3,0.065
2020-05-01 10:00:00,A,South,Product_4,301.86,48,0.07,494.35,3,0.159
2020-05-01 11:00:00,C,North,Product_1,696.74,10,0.23,264.84,3,0.046
2020-05-01 12:00:00,B,East,Product_2,767.71,23,0.36,264.9,1,0.036
2020-05-01 13:00:00,B,East,Product_4,863.58,39,0.3,7.81,3,0.071
2020-05-01 14:00:00,C,West,Product_2,480.37,25,0.43,255.27,5,0.126
2020-05-01 15:00:00,B,West,Product_2,372.64,24,0.19,383.08,2,0.051
2020-05-01 16:00:00,C,West,Product_3,392.77,20,0.42,369.45,4,0.112
2020-05-01 17:00:00,A,East,Product_4,741.36,15,0.02,443.81,1,0.077
2020-05-01 18:00:00,A,South,Product_3,835.1,21,0.18,-95.93,4,0.079
2020-05-01 19:00:00,B,North,Product_1,263.45,42,0.04,-72.02,3,0.041
2020-05-01 20:00:00,B,South,Product_4,433.85,12,0.46,297.12,1,0.064
2020-05-01 21:00:00,A,North,Product_2,911.75,18,0.24,365.42,5,0.055
2020-05-01 22:00:00,C,South,Product_4,826.02,23,0.16,272.02,4,0.049
2020-05-01 23:00:00,A,North,Product_1,986.37,41,0.25,-100.0,2,0.016
2020-05-02 00:00:00,C,West,Product_2,778.82,29,0.27,216.46,5,0.087
2020-05-02 01:00:00,D,South,Product_3,453.88,41,0.42,323.87,5,0.049
2020-05-02 02:00:00,A,East,Product_2,631.57,36,0.27,-104.11,4,0.192
2020-05-02 03:00:00,C,West,Product_1,694.91,5,0.22,-160.92,2,0.12
2020-05-02 04:00:00,C,North,Product_3,170.61,39,0.48,-21.64,1,0.092
2020-05-02 05:00:00,C,South,Product_1,590.05,26,0.48,-136.47,5,0.068
2020-05-02 06:00:00,B,West,Product_3,738.39,39,0.02,-96.02,1,0.092
2020-05-02 07:00:00,B,North,Product_2,250.59,11,0.35,-57.64,5,0.068
2020-05-02 08:00:00,D,South,Product_3,802.57,42,0.19,171.48,3,0.171
2020-05-02 09:00:00,D,North,Product_1,625.4,11,0.34,-90.9,5,0.051
2020-05-02 10:00:00,C,South,Product_4,957.0,18,0.32,223.28,1,0.056
2020-05-02 11:00:00,B,West,Product_2,138.18,12,0.17,3.46,2,0.142
2020-05-02 12:00:00,C,East,Product_2,338.79,16,0.49,17.39,4,0.18
2020-05-02 13:00:00,B,South,Product_4,641.4,27,0.18,477.18,2,0.136
2020-05-02 14:00:00,B,West,Product_3,366.9,36,0.32,363.61,5,0.017
2020-05-02 15:00:00,D,North,Product_1,742.98,17,0.41,96.9,1,0.18
2020-05-02 16:00:00,C,East,Product_3,783.1,49,0.07,113.22,3,0.154
2020-05-02 17:00:00,C,East,Product_3,192.26,21,0.15,-119.65,2,0.048
2020-05-02 18:00:00,B,East,Product_3,562.47,37,0.1,391.18,3,0.013
2020-05-02 19:00:00,B,East,Product_2,558.0,31,0.39,-197.21,4,0.143
2020-05-02 20:00:00,A,West,Product_4,432.35,45,0.4,-98.86,3,0.047
2020-05-02 21:00:00,D,East,Product_1,939.63,35,0.13,173.84,4,0.105
2020-05-02 22:00:00,A,East,Product_2,844.76,27,0.0,-68.1,3,0.018
2020-05-02 23:00:00,B,North,Product_2,727.49,23,0.21,242.95,5,0.114
2020-05-03 00:00:00,C,East,Product_3,742.89,32,0.34,-197.45,3,0.004
2020-05-03 01:00:00,B,South,Product_3,515.54,17,0.31,-131.11,2,0.107
2020-05-03 02:00:00,A,North,Product_4,928.9,11,0.22,335.28,2,0.167
2020-05-03 03:00:00,D,West,Product_2,725.14,1,0.15,203.57,2,0.116
2020-05-03 04:00:00,B,West,Product_2,756.08,28,0.24,-186.38,4,0.177
2020-05-03 05:00:00,C,North,Product_3,875.52,18,0.01,-55.93,4,0.11
2020-05-03 06:00:00,A,East,Product_1,346.66,49,0.04,-32.73,5,0.137
2020-05-03 07:00:00,B,East,Product_3,826.36,41,0.08,394.34,4,0.073
2020-05-03 08:00:00,C,South,Product_3,275.72,20,0.31,207.78,5,0.059
2020-05-03 09:00:00,C,West,Product_2,410.81,7,0.11,179.0,3,0.067
2020-05-03 10:00:00,B,North,Product_1,402.05,37,0.21,-139.31,1,0.021
2020-05-03 11:00:00,A,West,Product_4,980.67,16,0.31,259.86,2,0.051
2020-05-03 12:00:00,C,North,Product_1,870.88,39,0.42,-90.88,2,0.077
2020-05-03 13:00:00,D,North,Product_1,731.05,45,0.27,165.22,5,0.068
2020-05-03 14:00:00,A,West,Product_2,754.35,45,0.09,214.84,4,0.099
2020-05-03 15:00:00,C,East,Product_1,605.87,47,0.48,389.31,3,0.098
2020-05-03 16:00:00,B,West,Product_1,952.38,23,0.05,364.51,5,0.147
2020-05-03 17:00:00,B,West,Product_3,546.63,32,0.18,-66.93,2,0.079
2020-05-03 18:00:00,A,South,Product_3,442.47,49,0.46,441.33,5,0.135
2020-05-03 19:00:00,C,South,Product_2,246.73,17,0.3,-198.07,1,0.178
2020-05-03 20:00:00,C,West,Product_4,807.59,19,0.33,31.09,1,0.091
2020-05-03 21:00:00,A,East,Product_3,761.0,42,0.15,-153.54,1,0.111
2020-05-03 22:00:00,A,East,Product_2,445.92,34,0.04,304.68,3,0.135
2020-05-03 23:00:00,A,West,Product_2,122.67,14,0.18,150.16,1,0.099
2020-05-04 00:00:00,D,North,Product_3,855.1,3,0.2,-77.54,3,0.033
2020-05-04 01:00:00,D,North,Product_1,110.28,39,0.14,-140.41,5,0.059
2020-05-04 02:00:00,D,West,Product_4,733.33,25,0.11,-41.74,3,0.006
2020-05-04 03:00:00,B,East,Product_1,973.23,11,0.18,444.53,2,0.137
2020-05-04 04:00:00,D,South,Product_3,493.9,49,0.32,274.36,4,0.056
2020-05-04 05:00:00,D,West,Product_4,311.48,15,0.47,-30.43,1,0.165
2020-05-04 06:00:00,D,West,Product_2,734.38,19,0.35,425.62,4,0.131
2020-05-04 07:00:00,C,North,Product_2,835.42,43,0.39,-104.45,5,0.147
2020-05-04 08:00:00,D,South,Product_3,591.79,15,0.15,281.91,3,0.176
2020-05-04 09:00:00,A,West,Product_3,970.33,15,0.05,97.39,3,0.085
2020-05-04 10:00:00,D,North,Product_3,146.5,38,0.15,-12.18,4,0.038
2020-05-04 11:00:00,B,East,Product_4,554.32,15,0.2,-16.38,5,0.187
2020-05-04 12:00:00,B,North,Product_2,746.61,9,0.34,150.56,4,0.199
2020-05-04 13:00:00,D,South,Product_3,876.38,5,0.47,452.05,2,0.044
2020-05-04 14:00:00,A,East,Product_1,261.33,19,0.4,319.63,1,0.148
2020-05-04 15:00:00,A,South,Product_2,820.0,24,0.13,263.48,1,0.014
2020-05-04 16:00:00,C,North,Product_3,597.44,29,0.41,412.86,3,0.005
2020-05-04 17:00:00,A,East,Product_2,456.9,5,0.21,199.24,5,0.135
2020-05-04 18:00:00,C,South,Product_4,218.54,22,0.09,-65.64,5,0.051
2020-05-04 19:00:00,C,West,Product_3,878.77,13,0.23,484.02,3,0.174
2020-05-04 20:00:00,A,West,Product_4,241.55,49,0.28,174.32,5,0.103
2020-05-04 21:00:00,A,South,Product_1,378.81,47,0.38,20.71,5,0.156
2020-05-04 22:00:00,C,West,Product_1,361.04,46,0.17,344.72,1,0.021
2020-05-04 23:00:00,B,East,Product_3,884.27,29,0.07,124.8,2,0.175
2020-05-05 00:00:00,D,East,Product_3,705.43,16,0.05,-191.28,2,0.038
2020-05-05 01:00:00,B,East,Product_4,817.01,36,0.06,23.96,3,0.114
2020-05-05 02:00:00,A,West,Product_2,325.42,17,0.48,120.04,2,0.122
2020-05-05 03:00:00,A,West,Product_2,662.39,20,0.48,60.83,2,0.013
2020-05-05 04:00:00,C,South,Product_1,614.57,14,0.48,186.22,1,0.196
2020-05-05 05:00:00,D,East,Product_4,849.55,6,0.15,-71.65,2,0.06
2020-05-05 06:00:00,A,North,Product_2,915.48,22,0.1,200.71,2,0.143
2020-05-05 07:00:00,D,East,Product_4,110.94,40,0.49,490.57,2,0.126
2020-05-05 08:00:00,B,South,Product_4,706.62,9,0.49,327.67,4,0.007
2020-05-05 09:00:00,D,South,Product_1,146.65,32,0.04,279.18,2,0.172
2020-05-05 10:00:00,B,South,Product_3,593.97,24,0.38,-59.57,4,0.061
2020-05-05 11:00:00,A,East,Product_1,358.87,33,0.14,207.24,1,0.05
2020-05-05 12:00:00,A,South,Product_3,376.1,13,0.45,373.77,2,0.012
2020-05-05 13:00:00,C,South,Product_3,417.66,35,0.04,-31.55,5,0.05
2020-05-05 14:00:00,B,East,Product_4,659.16,6,0.44,-139.25,4,0.124
2020-05-05 15:00:00,B,North,Product_3,400.64,49,0.0,263.24,2,0.04
2020-05-05 16:00:00,D,North,Product_1,759.43,40,0.26,271.51,5,0.093
2020-05-05 17:00:00,C,East,Product_1,464.07,30,0.17,363.07,3,0.16
2020-05-05 18:00:00,C,North,Product_4,161.52,38,0.21,240.7,4,0.191
2020-05-05 19:00:00,C,West,Product_3,805.38,16,0.22,393.65,1,0.14
2020-05-05 20:00:00,B,South,Product_1,357.18,1,0.33,-13.73,3,0.039
2020-05-05 21:00:00,A,East,Product_3,489.49,42,0.01,-175.3,5,0.077
2020-05-05 22:00:00,A,North,Product_4,716.9,18,0.35,312.95,4,0.111
2020-05-05 23:00:00,D,East,Product_4,399.21,22,0.01,70.16,4,0.174
2020-05-06 00:00:00,D,East,Product_3,150.93,26,0.09,-53.26,2,0.11
2020-05-06 01:00:00,B,South,Product_3,436.53,14,0.3,-163.85,3,0.098
2020-05-06 02:00:00,A,West,Product_1,950.0,37,0.04,328.76,2,0.052
2020-05-06 03:00:00,C,North,Product_4,677.56,49,0.5,378.43,1,0.1
2020-05-06 04:00:00,A,East,Product_3,704.33,14,0.39,72.32,3,0.064
2020-05-06 05:00:00,D,East,Product_4,669.05,26,0.35,419.57,4,0.113
2020-05-06 06:00:00,A,East,Product_4,279.09,36,0.13,90.89,5,0.162
2020-05-06 07:00:00,C,West,Product_2,476.5,23,0.02,466.08,1,0.189
2020-05-06 08:00:00,D,East,Product_2,775.85,2,0.49,488.25,2,0.162
2020-05-06 09:00:00,B,North,Product_2,191.24,39,0.07,372.34,2,0.166
2020-05-06 10:00:00,A,West,Product_2,350.07,7,0.42,-20.64,1,0.072
2020-05-06 11:00:00,A,South,Product_3,348.69,39,0.1,56.43,3,0.139
2020-05-06 12:00:00,B,West,Product_2,488.82,45,0.19,172.86,1,0.078
2020-05-06 13:00:00,B,West,Product_1,982.33,22,0.35,30.08,3,0.005
2020-05-06 14:00:00,C,North,Product_3,160.75,28,0.47,373.25,1,0.177
2020-05-06 15:00:00,A,South,Product_2,566.83,38,0.01,449.28,1,0.01
2020-05-06 16:00:00,D,East,Product_1,261.43,20,0.13,490.05,4,0.023
2020-05-06 17:00:00,A,South,Product_1,973.61,49,0.38,35.41,3,0.004
2020-05-06 18:00:00,C,East,Product_4,201.97,18,0.09,-10.83,1,0.013
2020-05-06 19:00:00,D,West,Product_2,463.24,24,0.06,-87.25,2,0.012
2020-05-06 20:00:00,D,North,Product_1,764.1,33,0.02,-166.78,2,0.135
2020-05-06 21:00:00,D,South,Product_1,734.1,45,0.25,-76.09,3,0.171
2020-05-06 22:00:00,C,South,Product_1,480.46,26,0.38,-0.84,1,0.159
2020-05-06 23:00:00,A,South,Product_4,411.87,19,0.48,73.74,3,0.125
2020-05-07 00:00:00,D,South,Product_4,457.85,48,0.13,-123.2,1,0.157
2020-05-07 01:00:00,B,East,Product_1,337.85,42,0.06,374.16,4,0.091
2020-05-07 02:00:00,C,East,Product_2,284.8,13,0.2,233.33,5,0.181
2020-05-07 03:00:00,D,East,Product_4,534.74,10,0.03,193.84,2,0.092
2020-05-07 04:00:00,C,South,Product_2,341.68,14,0.17,181.69,3,0.006
2020-05-07 05:00:00,B,South,Product_3,358.72,9,0.32,2.97,2,0.14
2020-05-07 06:00:00,D,North,Product_1,691.08,11,0.08,456.28,1,0.166
2020-05-07 07:00:00,A,East,Product_1,971.68,3,0.32,-37.79,2,0.045
2020-05-07 08:00:00,C,South,Product_3,643.27,40,0.49,268.07,1,0.064
2020-05-07 09:00:00,D,West,Product_2,169.28,12,0.43,-22.82,3,0.139
2020-05-07 10:00:00,D,South,Product_1,168.03,35,0.18,492.73,5,0.115
2020-05-07 11:00:00,C,North,Product_2,956.28,39,0.21,438.16,4,0.178
2020-05-07 12:00:00,B,East,Product_4,367.56,46,0.21,-14.81,4,0.096
2020-05-07 13:00:00,C,North,Product_1,182.86,39,0.43,491.23,2,0.134
2020-05-07 14:00:00,A,South,Product_2,639.14,32,0.5,238.17,3,0.054
2020-05-07 15:00:00,B,West,Product_2,661.28,39,0.41,309.99,3,0.186
2020-05-07 16:00:00,A,West,Product_2,683.65,14,0.28,-1.96,4,0.074
2020-05-07 17:00:00,A,South,Product_2,340.66,44,0.05,-48.82,1,0.108
2020-05-07 18:00:00,C,North,Product_4,113.6,1,0.48,400.65,4,0.123
2020-05-07 19:00:00,D,West,Product_1,968.51,27,0.43,-7.37,2,0.051
2020-05-07 20:00:00,B,South,Product_3,325.8,37,0.42,442.27,4,0.063
2020-05-07 21:00:00,A,North,Product_1,708.42,43,0.2,56.65,1,0.1
2020-05-07 22:00:00,D,West,Product_2,735.97,1,0.22,-193.6,2,0.054
2020-05-07 23:00:00,D,East,Product_3,649.01,45,0.06,214.51,1,0.026
2020-05-08 00:00:00,D,South,Product_3,381.62,29,0.47,47.54,5,0.167
2020-05-08 01:00:00,B,South,Product_3,343.99,24,0.47,483.18,2,0.065
2020-05-08 02:00:00,D,South,Product_2,637.9,17,0.13,70.7,1,0.083
2020-05-08 03:00:00,C,North,Product_2,879.49,35,0.35,20.13,4,0.109
2020-05-08 04:00:00,A,East,Product_3,952.06,31,0.1,196.48,5,0.168
2020-05-08 05:00:00,D,North,Product_2,195.32,42,0.2,310.92,1,0.028
2020-05-08 06:00:00,A,West,Product_2,239.35,32,0.15,476.56,4,0.125
2020-05-08 07:00:00,B,West,Product_3,950.26,19,0.19,-151.27,5,0.07
2020-05-08 08:00:00,A,South,Product_2,762.88,31,0.15,93.66,3,0.174
2020-05-08 09:00:00,D,North,Product_1,894.69,39,0.17,264.57,3,0.132
2020-05-08 10:00:00,B,East,Product_2,282.37,20,0.4,-196.52,5,0.029
2020-05-08 11:00:00,B,South,Product_2,628.83,28,0.15,142.32,1,0.059
2020-05-08 12:00:00,B,South,Product_2,731.03,3,0.41,364.57,1,0.007
2020-05-08 13:00:00,B,West,Product_1,712.1,32,0.28,-164.39,2,0.154
2020-05-08 14:00:00,B,West,Product_1,467.34,22,0.39,38.38,1,0.083
2020-05-08 15:00:00,A,South,Product_1,113.86,44,0.46,80.64,1,0.01
2020-05-08 16:00:00,D,West,Product_1,624.63,42,0.07,301.4,3,0.003
2020-05-08 17:00:00,A,North,Product_2,327.79,44,0.17,7.0,3,0.191
2020-05-08 18:00:00,D,West,Product_2,505.23,15,0.03,-27.61,1,0.17
2020-05-08 19:00:00,B,South,Product_4,961.82,38,0.2,-119.15,4,0.067
2020-05-08 20:00:00,B,South,Product_2,459.13,19,0.12,497.12,3,0.103
2020-05-08 21:00:00,C,East,Product_2,855.82,31,0.29,130.17,1,0.115
2020-05-08 22:00:00,C,North,Product_3,269.69,26,0.39,-166.25,3,0.103
2020-05-08 23:00:00,A,South,Product_2,705.21,5,0.24,-146.43,1,0.062
2020-05-09 00:00:00,A,North,Product_3,979.31,20,0.17,-110.43,5,0.078
2020-05-09 01:00:00,D,South,Product_1,191.7,2,0.08,-51.78,3,0.036
2020-05-09 02:00:00,D,South,Product_4,107.49,21,0.01,318.3,1,0.007
2020-05-09 03:00:00,C,North,Product_1,490.22,36,0.34,191.08,3,0.031
2020-05-09 04:00:00,C,East,Product_2,183.36,28,0.02,343.66,4,0.003
2020-05-09 05:00:00,D,East,Product_3,773.55,20,0.46,-186.13,5,0.087
2020-05-09 06:00:00,A,North,Product_2,923.09,37,0.3,-14.42,1,0.132
2020-05-09 07:00:00,D,South,Product_2,490.62,39,0.18,83.87,5,0.036
2020-05-09 08:00:00,A,South,Product_3,332.84,36,0.02,100.31,1,0.107
2020-05-09 09:00:00,D,North,Product_4,490.96,11,0.21,-162.51,5,0.065
2020-05-09 10:00:00,B,West,Product_1,751.1,3,0.43,158.06,5,0.024
2020-05-09 11:00:00,B,North,Product_4,108.15,37,0.48,0.64,2,0.026
2020-05-09 12:00:00,A,North,Product_4,630.51,20,0.04,-65.97,1,0.124
2020-05-09 13:00:00,A,North,Product_2,651.96,32,0.39,269.81,3,0.024
2020-05-09 14:00:00,A,South,Product_3,673.92,47,0.13,-141.31,3,0.111
2020-05-09 15:00:00,C,South,Product_3,317.82,25,0.19,406.91,3,0.038
2020-05-09 16:00:00,C,South,Product_4,742.65,21,0.27,429.88,5,0.173
2020-05-09 17:00:00,D,East,Product_4,182.25,16,0.5,27.88,4,0.01
2020-05-09 18:00:00,C,South,Product_4,279.34,48,0.1,490.83,3,0.077
2020-05-09 19:00:00,D,West,Product_3,889.72,42,0.07,80.89,5,0.152
2020-05-09 20:00:00,D,West,Product_1,764.85,1,0.3,473.62,3,0.15
2020-05-09 21:00:00,D,North,Product_4,112.37,23,0.43,490.81,2,0.029
2020-05-09 22:00:00,A,North,Product_4,323.54,43,0.32,378.84,5,0.039
2020-05-09 23:00:00,B,North,Product_3,292.97,49,0.17,-112.62,1,0.109
2020-05-10 00:00:00,C,North,Product_2,343.73,24,0.49,209.09,5,0.137
2020-05-10 01:00:00,D,North,Product_4,322.8,47,0.5,312.34,2,0.15
2020-05-10 02:00:00,B,South,Product_1,156.27,25,0.39,-145.77,1,0.124
2020-05-10 03:00:00,D,East,Product_3,513.05,7,0.4,425.55,3,0.157
2020-05-10 04:00:00,A,West,Product_1,759.46,38,0.38,396.26,5,0.088
2020-05-10 05:00:00,D,North,Product_2,646.06,47,0.13,453.7,2,0.112
2020-05-10 06:00:00,C,West,Product_1,705.58,47,0.08,160.01,1,0.087
2020-05-10 07:00:00,B,South,Product_4,173.03,39,0.28,27.01,4,0.152
2020-05-10 08:00:00,A,South,Product_1,956.34,35,0.48,154.44,5,0.035
2020-05-10 09:00:00,D,East,Product_1,854.64,14,0.44,310.55,5,0.05
2020-05-10 10:00:00,C,West,Product_4,824.58,9,0.05,91.34,3,0.167
2020-05-10 11:00:00,C,East,Product_2,840.69,3,0.03,46.23,4,0.143
2020-05-10 12:00:00,A,West,Product_2,939.44,38,0.44,-146.06,3,0.147
2020-05-10 13:00:00,C,North,Product_4,589.83,20,0.31,113.07,4,0.02
2020-05-10 14:00:00,C,East,Product_1,280.25,41,0.15,75.02,1,0.097
2020-05-10 15:00:00,C,East,Product_2,655.11,33,0.28,264.3,1,0.113
2020-05-10 16:00:00,C,East,Product_4,768.59,41,0.11,107.12,5,0.156
2020-05-10 17:00:00,D,North,Product_2,764.13,44,0.47,-197.17,5,0.084
2020-05-10 18:00:00,A,West,Product_1,569.3,32,0.41,139.05,1,0.108
2020-05-10 19:00:00,B,South,Product_3,161.61,36,0.48,341.6,4,0.048
